0.1519624,-0.0444641,-0.058871,-0.025507,-0.1034914,0.0357062,0.0446649
-0.0444641,0.0986723,0.0084973,-0.0125663,-0.0204063,-0.0207904,-0.0089425
-0.058871,0.0084973,0.0101596,-0.0519278,0.0921902,-0.00654,0.0064917
-0.025507,-0.0125663,-0.0519278,0.126618,-0.0187846,-0.0202474,0.0024151
-0.1034914,-0.0204063,0.0921902,-0.0187846,0.1398841,-0.0241824,-0.0652096
0.0357062,-0.0207904,-0.00654,-0.0202474,-0.0241824,0.0269555,0.0090985
0.0446649,-0.0089425,0.0064917,0.0024151,-0.0652096,0.0090985,0.0114819
